"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1059","108.736088613","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1306, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1060","108.838703402","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1307, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1061","108.840405085","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=1308, FN=0, Flags=.p....F."
"1062","109.043592738","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1310, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1063","109.145840695","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1311, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1064","109.248107003","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1312, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1065","109.350851164","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1313, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1066","109.453450669","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1314, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1067","109.555652309","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1315, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1068","109.658051415","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=1316, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1069","109.760548717","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1318, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1070","109.761812979","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1319, FN=0, Flags=.p....F."
"1071","109.862891403","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1320, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1072","109.965295463","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1321, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1073","110.067691813","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1322, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1074","110.170456089","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1323, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1075","110.272315996","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1324, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1076","110.374944728","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1325, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1077","110.477391185","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1326, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1078","110.579770175","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1327, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1079","110.682131238","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1328, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1080","110.784802902","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1329, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1081","110.786093928","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=1330, FN=0, Flags=.p....F."
"1082","110.886980909","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1331, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1083","111.091856023","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1334, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1084","111.194181539","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=1335, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1085","111.296539963","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=1336, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1086","111.399131481","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1337, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1087","111.501473965","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1338, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1088","111.603882770","Sagemcom_7d:5b:41","Broadcast","802.11","432","-86dBm","Beacon frame, SN=1339, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1089","111.706376399","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1341, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1090","111.808846209","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1342, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1091","111.810096955","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1343, FN=0, Flags=.p....F."
"1092","111.911138564","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1344, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1093","112.013486518","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1345, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1094","112.057509614","Sagemcom_7d:5b:41","f2:ed:9f:6e:7d:b9","802.11","398","-86dBm","Probe Response, SN=1346, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1095","112.066058886","Sagemcom_7d:5b:41","f2:ed:9f:6e:7d:b9","802.11","398","-86dBm","Probe Response, SN=1347, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1096","112.115970756","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1348, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1097","112.218346619","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1349, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1098","112.320998606","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1350, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1099","112.423095859","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1351, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1100","112.525622203","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1352, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1101","112.628060133","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1353, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1102","112.730461811","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1354, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1103","112.832865387","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1355, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1104","112.834275755","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1356, FN=0, Flags=.p....F."
"1105","112.935290514","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1357, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1106","113.037583996","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1358, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1107","113.140345757","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1359, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1108","113.242383800","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1360, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1109","113.344756917","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1361, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1110","113.447325990","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1362, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1111","113.549757101","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1363, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1112","113.652212453","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=1364, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1113","113.754545356","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1366, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1114","113.856928827","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1368, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1115","113.959458394","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1369, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1116","114.164608521","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1371, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1117","114.266571380","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1372, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1118","114.369040614","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1373, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1119","114.471490121","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1374, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1120","114.573925450","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1375, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1121","114.881458423","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1379, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1122","114.983593387","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1380, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1123","115.086047865","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1381, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1124","115.087794992","52:77:57:85:d7:db","IPv4mcast_fb","802.11","214","-86dBm","Data, SN=1382, FN=0, Flags=.pm...F."
"1125","115.188671031","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1384, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1126","115.290874964","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1385, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1127","115.393048320","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1386, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1128","115.495664703","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1387, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1129","115.598084924","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=1388, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1130","115.700472370","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1390, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1131","115.802911806","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1391, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1132","115.804277109","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1392, FN=0, Flags=.p....F."
"1133","115.905311453","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=1393, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1134","116.007965103","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1394, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1135","116.110118832","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1395, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1136","116.212435614","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1396, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1137","116.314992282","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1397, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1138","116.417239803","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1398, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1139","116.519853830","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1399, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1140","116.622242295","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1400, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1141","116.724566142","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1401, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1142","116.827100742","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1402, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1143","116.828543988","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1403, FN=0, Flags=.p....F."
"1144","116.929352407","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1404, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1145","117.031907246","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1405, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1146","117.236711459","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1407, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1147","117.445364534","Sagemcom_7d:5b:3f","IPv4mcast_7f:ff:fa","802.11","471","-86dBm","Data, SN=1412, FN=0, Flags=.pm...F."
"1148","117.449217726","Sagemcom_7d:5b:3f","IPv4mcast_7f:ff:fa","802.11","483","-86dBm","Data, SN=1413, FN=0, Flags=.p....F."
"1149","117.543998598","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1414, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1150","117.547902031","Sagemcom_7d:5b:3f","IPv4mcast_7f:ff:fa","802.11","485","-84dBm","Data, SN=1415, FN=0, Flags=.pm...F."
"1151","117.551896398","Sagemcom_7d:5b:3f","IPv4mcast_7f:ff:fa","802.11","499","-84dBm","Data, SN=1416, FN=0, Flags=.p....F."
"1152","117.646454823","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=1417, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1153","117.748823409","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1419, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1154","117.851243941","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1420, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1155","117.852703097","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1421, FN=0, Flags=.p....F."
"1156","117.953518476","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=1422, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1157","117.955400217","66:85:bd:23:5b:57","IPv4mcast_fb","802.11","214","-84dBm","Data, SN=1423, FN=0, Flags=.pm...F."
"1158","117.957299835","66:85:bd:23:5b:57","IPv6mcast_fb","802.11","234","-86dBm","Data, SN=1424, FN=0, Flags=.p....F."
"1159","118.056058653","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1425, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1160","118.158458819","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1426, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1161","118.363527578","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1429, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1162","118.465544981","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1430, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1163","118.568142065","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1431, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1164","118.670534577","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1432, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1165","118.772988903","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1433, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1166","118.774278256","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=1434, FN=0, Flags=.p....F."
"1167","118.875388484","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=1435, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1168","118.977989108","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1436, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1169","118.979458815","66:85:bd:23:5b:57","IPv4mcast_fb","802.11","214","-86dBm","Data, SN=1437, FN=0, Flags=.pm...F."
"1170","118.981740764","66:85:bd:23:5b:57","IPv6mcast_fb","802.11","234","-92dBm","Data, SN=1438, FN=0, Flags=.p....F."
"1171","119.080171972","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1439, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1172","119.081837244","66:85:bd:23:5b:57","IPv4mcast_fb","802.11","192","-86dBm","Data, SN=1440, FN=0, Flags=.pm...F."
"1173","119.083924145","66:85:bd:23:5b:57","IPv6mcast_fb","802.11","212","-86dBm","Data, SN=1441, FN=0, Flags=.p....F."
"1174","119.182563471","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1442, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1175","119.285079950","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1443, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1176","119.286315258","Sagemcom_7d:5b:3f","Broadcast","802.11","120","-86dBm","Data, SN=1444, FN=0, Flags=.p....F."
"1177","119.387291023","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1445, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1178","119.489894846","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1446, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1179","119.592641266","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1447, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1180","119.694750068","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1449, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1181","119.797092376","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1450, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1182","119.899593885","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1452, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1183","120.001842107","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1453, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1184","120.104615591","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1454, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1185","120.105925793","66:85:bd:23:5b:57","IPv4mcast_fb","802.11","192","-84dBm","Data, SN=1455, FN=0, Flags=.pm...F."
"1186","120.107728859","66:85:bd:23:5b:57","IPv6mcast_fb","802.11","212","-86dBm","Data, SN=1456, FN=0, Flags=.p....F."
"1187","120.206817360","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1457, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1188","120.309528922","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1458, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1189","120.310149153","Sagemcom_7d:5b:3f","Broadcast","802.11","120","-84dBm","Data, SN=1459, FN=0, Flags=.p....F."
"1190","120.514150728","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1461, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1191","120.718941778","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1463, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1192","120.821235448","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1464, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1193","120.822580921","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=1465, FN=0, Flags=.p....F."
"1194","120.923729157","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1466, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1195","121.026091779","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1467, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1196","121.231355406","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1469, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1197","121.333446515","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1470, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1198","121.435838632","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1471, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1199","121.538021363","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1472, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1200","121.640638990","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=1473, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1201","121.743080097","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1475, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1202","121.845516748","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1476, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1203","121.846953942","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=1477, FN=0, Flags=.p....F."
"1204","121.947918846","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1478, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1205","121.949978720","66:85:bd:23:5b:57","IPv4mcast_fb","802.11","253","-86dBm","Data, SN=1479, FN=0, Flags=.pm...F."
"1206","121.952511476","66:85:bd:23:5b:57","IPv6mcast_fb","802.11","273","-86dBm","Data, SN=1480, FN=0, Flags=.p....F."
"1207","122.050113842","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1481, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1208","122.152753354","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1482, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1209","122.255178330","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1483, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1210","122.357587415","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1484, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1211","122.460018561","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1485, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1212","122.562282777","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1486, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1213","122.664851202","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1487, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1214","122.767322834","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1488, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1215","122.769103221","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=1489, FN=0, Flags=.p....F."
"1216","122.869739676","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1490, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1217","122.972242671","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1491, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1218","123.074493282","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1492, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1219","123.177046090","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1493, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1220","123.382126016","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=1495, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1221","123.484708026","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=1496, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
