"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"602","72.093797688","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=269, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"603","72.196203927","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=270, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"604","72.400729153","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=273, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"605","72.503361210","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=274, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"606","72.605825344","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=275, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"607","72.708457714","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=276, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"608","72.810626192","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=277, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"609","72.913009471","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=278, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"610","73.015196057","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=279, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"611","73.117817790","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=280, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"612","73.322623472","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=282, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"613","73.425039773","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=285, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"614","73.629827912","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=287, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"615","73.732209315","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=288, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"616","73.835170437","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=289, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"617","73.937041850","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=290, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"618","74.141900636","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=292, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"619","74.244245751","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=293, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"620","74.346572860","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=294, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"621","74.348091442","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-92dBm","Data, SN=295, FN=0, Flags=.p....F."
"622","74.449078867","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=296, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"623","74.551362102","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=297, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"624","74.653830207","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=298, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"625","74.756554095","Sagemcom_7d:5b:41","Broadcast","802.11","290","-94dBm","Beacon frame, SN=299, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"626","74.961081984","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=301, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"627","75.268216080","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=304, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"628","75.370633614","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=305, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"629","75.372126469","Sagemcom_7d:5b:3f","Broadcast","802.11","320","-90dBm","Data, SN=306, FN=0, Flags=.pm...F."
"630","75.473010694","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=308, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"631","75.575266703","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=309, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"632","75.677757934","Sagemcom_7d:5b:41","Broadcast","802.11","290","-94dBm","Beacon frame, SN=310, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"633","75.780348555","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=311, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"634","75.985266938","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=313, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"635","76.190231357","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=315, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"636","76.292205900","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=316, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"637","76.293764832","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=317, FN=0, Flags=.p....F."
"638","76.394507113","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=318, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"639","76.497059070","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=319, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"640","76.599359822","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=320, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"641","76.701741467","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=321, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"642","76.804202787","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=322, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"643","76.906737051","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=323, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"644","77.009117676","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=324, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"645","77.111298179","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=325, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"646","77.213914165","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=326, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"647","77.316395084","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=327, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"648","77.317574347","Sagemcom_7d:5b:3f","Broadcast","802.11","320","-84dBm","Data, SN=328, FN=0, Flags=.pm...F."
"649","77.418696786","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=330, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"650","77.521163469","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=331, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"651","77.623388041","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=332, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"652","77.725950493","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=333, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"653","77.828371192","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=334, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"654","77.930630154","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=335, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"655","78.033079977","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=336, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"656","78.135371839","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=337, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"657","78.237977158","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=338, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"658","78.340403221","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=339, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"659","78.341838921","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=340, FN=0, Flags=.p....F."
"660","78.442807967","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=341, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"661","78.545200566","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=342, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"662","78.647392388","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=343, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"663","78.749941258","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=344, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"664","78.852415084","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=345, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"665","78.954813781","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=346, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"666","79.057125479","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=347, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"667","79.159364130","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=348, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"668","79.262089979","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=349, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"669","79.364460380","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=350, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"670","79.366035145","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=351, FN=0, Flags=.pm...F."
"671","79.366683891","Sagemcom_7d:5b:41","Spanning-tree-(for-bridges)_00","802.11","112","-84dBm","Data, SN=352, FN=0, Flags=.p....F."
"672","79.467241020","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=353, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"673","79.569144344","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=354, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"674","79.671385362","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=355, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"675","79.774099111","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=356, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"676","79.876332091","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=357, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"677","79.978562285","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=358, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"678","80.081248858","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=359, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"679","80.183897780","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=360, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"680","80.285971832","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=361, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"681","80.388453024","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=362, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"682","80.389905797","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=363, FN=0, Flags=.p....F."
"683","80.490865448","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=364, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"684","80.593326310","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=365, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"685","80.695357585","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=366, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"686","80.797890712","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=367, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"687","80.900542469","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=368, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"688","81.002759085","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=369, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"689","81.035448954","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Clear-to-send, Flags=........"
"690","81.105253470","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=370, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"691","81.207475571","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=371, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"692","81.309945958","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=372, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"693","81.311528661","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=373, FN=0, Flags=.pm...F."
"694","81.312811603","Sagemcom_7d:5b:41","Spanning-tree-(for-bridges)_00","802.11","112","-86dBm","Data, SN=374, FN=0, Flags=.p....F."
"695","81.412490857","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=375, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"696","81.514846954","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=376, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"697","81.617203483","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=377, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"698","81.703126664","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-90dBm","Clear-to-send, Flags=........"
"699","81.705218823","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-92dBm","Clear-to-send, Flags=........"
"700","81.719540416","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=378, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"701","81.821944242","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=379, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"702","82.110861982","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-90dBm","Clear-to-send, Flags=........"
"703","82.112970024","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-90dBm","Clear-to-send, Flags=........"
"704","82.129208880","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=382, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"705","82.231534547","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=383, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"706","82.334099566","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=384, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"707","82.335545683","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-92dBm","Data, SN=385, FN=0, Flags=.p....F."
"708","82.436577379","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=386, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"709","82.538892315","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=387, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"710","82.641549671","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=388, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"711","82.743536780","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=389, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"712","82.845977922","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=390, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"713","83.050795019","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=392, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"714","83.153324626","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=393, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"715","83.255757701","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=394, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"716","83.358127324","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=395, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"717","83.359498430","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-90dBm","Data, SN=396, FN=0, Flags=.pm...F."
"718","83.360643695","Sagemcom_7d:5b:41","Spanning-tree-(for-bridges)_00","802.11","112","-92dBm","Data, SN=397, FN=0, Flags=.p....F."
"719","83.460404097","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=398, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"720","83.562912718","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=399, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"721","83.665341602","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=400, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"722","83.767572932","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=401, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"723","83.870011871","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=402, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"724","83.972587419","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=403, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"725","84.074942767","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=404, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"726","84.177208842","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=405, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"727","84.279747932","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=406, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"728","84.382131146","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=407, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"729","84.383475475","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-90dBm","Data, SN=408, FN=0, Flags=.p....F."
"730","84.484437479","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=409, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"731","84.586856221","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=410, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"732","84.689168230","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=411, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"733","84.791618967","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=412, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"734","84.894023177","Sagemcom_7d:5b:41","Broadcast","802.11","290","-92dBm","Beacon frame, SN=413, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"735","85.099076354","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=415, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"736","85.201565248","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=416, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"737","85.303781377","Sagemcom_7d:5b:41","Broadcast","802.11","432","-90dBm","Beacon frame, SN=417, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"738","85.306207085","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-90dBm","Data, SN=419, FN=0, Flags=.p....F."
"739","85.406191758","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=420, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"740","85.508501190","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=421, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"741","85.611006018","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=422, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"742","85.713413578","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=423, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"743","85.815751253","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=424, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"744","85.918195229","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=425, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"745","86.020646998","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=426, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"746","86.123362695","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=427, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"747","86.225658237","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=428, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"748","86.328221044","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=429, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"749","86.329160619","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=430, FN=0, Flags=.p....F."
"750","86.430234362","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=431, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"751","86.532549668","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=432, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"752","86.635026616","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=433, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"753","86.737497475","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=434, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"754","86.839844281","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=435, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"755","86.942222845","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=436, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"756","87.044655817","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=437, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"757","87.147243289","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=438, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"758","87.249355376","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=439, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"759","87.351946058","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=440, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"760","87.354351657","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=442, FN=0, Flags=.p....F."
"761","87.454204279","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=443, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"762","87.556717136","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=444, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"763","87.659010036","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=445, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"764","87.863785436","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=447, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"765","87.966244969","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=448, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"766","88.030602641","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Clear-to-send, Flags=........"
"767","88.032863150","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-84dBm","Clear-to-send, Flags=........"
