"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"955","82.840467145","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2046, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"956","82.861765279","","52:77:57:85:d7:db (52:77:57:85:d7:db) (RA)","802.11","36","-86dBm","Acknowledgement, Flags=........"
"957","82.942872380","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2047, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"958","83.045275013","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2048, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"959","83.147612923","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2049, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"960","83.250043569","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2050, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"961","83.352468532","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2051, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"962","83.454854477","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2052, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"963","83.456307193","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=2053, FN=0, Flags=.p....F."
"964","83.557239967","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2054, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"965","83.659610648","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2055, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"966","83.762013541","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2056, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"967","83.864418451","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2057, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"968","83.966807240","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2058, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"969","84.069224437","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2059, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"970","84.171731604","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2060, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"971","84.274015925","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2061, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"972","84.478837558","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2063, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"973","84.480330661","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-88dBm","Data, SN=2064, FN=0, Flags=.p....F."
"974","84.581373630","Sagemcom_7d:5b:41","Broadcast","802.11","432","-88dBm","Beacon frame, SN=2065, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"975","84.685668029","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2067, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"976","84.785957693","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2068, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"977","84.888363362","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2069, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"978","84.991048299","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2070, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"979","85.093208599","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2071, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"980","85.195583139","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2072, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"981","85.297999438","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2073, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"982","85.400343771","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2074, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"983","85.502781109","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2075, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"984","85.504165866","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-88dBm","Data, SN=2076, FN=0, Flags=.p....F."
"985","85.605186909","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2077, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"986","85.707585644","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2078, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"987","85.810031986","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2079, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"988","85.912410021","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2080, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"989","86.014817094","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2081, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"990","86.117227819","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2082, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"991","86.219503662","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2083, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"992","86.321998009","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2084, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"993","86.424382913","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2085, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"994","86.526771485","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2086, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"995","86.528243739","Sagemcom_7d:5b:3f","Broadcast","802.11","320","-88dBm","Data, SN=2087, FN=0, Flags=.pm...F."
"996","86.629246547","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2089, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"997","86.731583277","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2090, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"998","86.833974486","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2091, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"999","86.936361136","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2092, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1000","87.038754314","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2093, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1001","87.141162860","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2094, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1002","87.243496663","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2095, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1003","87.346089507","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2096, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1004","87.448507270","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2097, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1005","87.450273489","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-84dBm","Data, SN=2098, FN=0, Flags=.p....F."
"1006","87.550927362","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2099, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1007","87.653305185","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2100, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1008","87.755530425","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2101, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1009","87.858042595","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2102, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1010","87.960525675","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2103, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1011","88.062884514","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2104, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1012","88.165303527","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2105, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1013","88.267495013","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2106, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1014","88.370291522","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2107, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1015","88.472492770","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2108, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1016","88.473961607","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=2109, FN=0, Flags=.p....F."
"1017","88.574865750","Sagemcom_7d:5b:41","Broadcast","802.11","432","-86dBm","Beacon frame, SN=2110, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1018","88.677307475","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2112, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1019","88.779547669","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2113, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1020","88.882135211","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2114, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1021","88.984464543","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2115, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1022","89.086689709","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2116, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1023","89.189502335","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2117, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1024","89.291705998","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2118, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1025","89.394079304","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2119, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1026","89.496476381","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2120, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1027","89.497894874","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=2121, FN=0, Flags=.p....F."
"1028","89.598872260","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2122, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1029","89.701297956","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2123, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1030","89.803523707","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2124, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1031","89.906070016","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2125, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1032","90.008652054","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2126, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1033","90.110775671","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2127, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1034","90.213203477","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2128, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1035","90.315691781","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=2129, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1036","90.417937578","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2130, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1037","90.454412942","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-90dBm","Clear-to-send, Flags=........"
"1038","90.520307022","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=2131, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1039","90.521772793","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-88dBm","Data, SN=2132, FN=0, Flags=.p....F."
"1040","90.622875102","Sagemcom_7d:5b:41","Broadcast","802.11","432","-90dBm","Beacon frame, SN=2133, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1041","90.693386365","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-90dBm","Clear-to-send, Flags=........"
"1042","90.725320058","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=2135, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1043","90.828182580","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=2136, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1044","91.032469201","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2138, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1045","91.034705610","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","275","-88dBm","Data, SN=2139, FN=0, Flags=.p....F."
"1046","91.134664167","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2140, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1047","91.137053593","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","276","-86dBm","Data, SN=2141, FN=0, Flags=.p....F."
"1048","91.237148363","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2142, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1049","91.256574858","","RivetNet_f4:86:f7 (9c:b6:d0:f4:86:f7) (RA)","802.11","36","-86dBm","Clear-to-send, Flags=........"
"1050","91.339923036","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2143, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1051","91.442018639","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2144, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1052","91.443484861","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=2145, FN=0, Flags=.p....F."
"1053","91.544460763","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2146, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1054","91.600414962","Sagemcom_7d:5b:41","f6:06:cc:a0:04:64","802.11","398","-86dBm","Probe Response, SN=2147, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1055","91.646732004","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2148, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1056","91.749199343","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2149, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1057","91.851681388","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2150, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1058","91.953885333","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2151, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1059","92.056553266","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2152, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1060","92.058652339","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","275","-88dBm","Data, SN=2153, FN=0, Flags=.p....F."
"1061","92.158834007","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2154, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1062","92.160955687","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","276","-86dBm","Data, SN=2155, FN=0, Flags=.p....F."
"1063","92.261244902","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2156, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1064","92.363659223","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2157, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1065","92.465915582","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2158, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1066","92.467482507","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-94dBm","Data, SN=2159, FN=0, Flags=.p....F."
"1067","92.568332676","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=2160, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1068","92.672916207","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2162, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1069","92.773200025","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2163, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1070","92.877674887","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2164, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1071","92.977864838","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2165, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1072","93.080415143","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2166, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1073","93.082671666","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","275","-86dBm","Data, SN=2167, FN=0, Flags=.p....F."
"1074","93.182843013","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2168, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1075","93.184993415","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","276","-86dBm","Data, SN=2169, FN=0, Flags=.p....F."
"1076","93.285111168","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2170, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1077","93.391508577","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2171, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1078","93.490687031","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2172, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1079","93.492194087","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-86dBm","Data, SN=2173, FN=0, Flags=.p....F."
"1080","93.592424458","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2174, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1081","93.694723043","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2175, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1082","93.797272932","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2176, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1083","93.899625811","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2177, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1084","94.001926866","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2178, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1085","94.104348177","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2179, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1086","94.106970323","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","275","-88dBm","Data, SN=2180, FN=0, Flags=.p....F."
"1087","94.206812964","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2181, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1088","94.209120131","ee:36:90:ce:8b:f1","IPv4mcast_7f:ff:fa","802.11","276","-88dBm","Data, SN=2182, FN=0, Flags=.p....F."
"1089","94.309262858","Sagemcom_7d:5b:41","Broadcast","802.11","290","-90dBm","Beacon frame, SN=2183, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1090","94.413171853","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2184, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1091","94.513935195","Sagemcom_7d:5b:41","Broadcast","802.11","290","-94dBm","Beacon frame, SN=2185, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1092","94.515294211","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-88dBm","Data, SN=2186, FN=0, Flags=.p....F."
"1093","94.616422136","Sagemcom_7d:5b:41","Broadcast","802.11","432","-86dBm","Beacon frame, SN=2187, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
"1094","94.720734858","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2189, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1095","94.823462178","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2190, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1096","94.925421896","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2191, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1097","95.025897277","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2192, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1098","95.128387433","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2193, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1099","95.231041887","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2194, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1100","95.333030841","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2195, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1101","95.336510832","Sagemcom_7d:5b:41","b0:b1:13:4e:8b:57","802.11","52","-86dBm","QoS Null function (No data), SN=2196, FN=0, Flags=......F."
"1102","95.435620039","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2197, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1103","95.537839845","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2198, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1104","95.539559477","Sagemcom_7d:5b:3f","Broadcast","802.11","175","-88dBm","Data, SN=2199, FN=0, Flags=.p....F."
"1105","95.640387780","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2200, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1106","95.742781911","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2201, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1107","95.845114047","Sagemcom_7d:5b:41","Broadcast","802.11","290","-88dBm","Beacon frame, SN=2202, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1108","95.947614454","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2203, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1109","96.049793075","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2204, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1110","96.152384538","Sagemcom_7d:5b:41","Broadcast","802.11","290","-86dBm","Beacon frame, SN=2205, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1111","96.254798116","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2206, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1112","96.357134670","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2207, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1113","96.459594992","Sagemcom_7d:5b:41","Broadcast","802.11","290","-84dBm","Beacon frame, SN=2208, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F"
"1114","96.461009514","Sagemcom_7d:5b:3f","Broadcast","802.11","260","-92dBm","Data, SN=2209, FN=0, Flags=.p....F."
"1115","96.462187768","","Sagemcom_7d:5b:41 (5c:b1:3e:7d:5b:41) (RA)","802.11","36","-94dBm","Acknowledgement, Flags=........"
"1116","96.480748437","52:77:57:85:d7:db","Sagemcom_7d:5b:41","802.11","116","-94dBm","Null function (No data), SN=3544, FN=0, Flags=...PR..T"
"1117","96.561811786","Sagemcom_7d:5b:41","Broadcast","802.11","432","-84dBm","Beacon frame, SN=2211, FN=0, Flags=........, BI=100, SSID=Optus_7D5B3F[Malformed Packet]"
